data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,label
97788.3,98034.8,97362.1,97600.1,97110.9,96739.1,97215.2,98146.5,98330,97922.2,98174.4,98016.9,98415.9,98382.9,98062.8,98128.8,98689.2,98916.2,98879.9,98850.5,99097.6,99261.5,98911.3,98800.1,98473,98955,98717.8,97820.1,97373.4,98715.2,98921.4,98854.2,99166.9,99144.5,99230.9,99341.2,98676.7,98947,98693,98639.5,98548.9,98729.4,98640.5,98813.7,98786,98631.2,98523.9,98525.6,98484.4,98479.3,98688.7,98616,98828,98440.1,97790,97980.1,97931.8,97581.2,97791.6,98048.7,97719.3,97740.2,97989.6,98270.7,98480.3,98275,98249.6,98360.5,98436.9,98475,98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,95010.9
98174.4,98016.9,98415.9,98382.9,98062.8,98128.8,98689.2,98916.2,98879.9,98850.5,99097.6,99261.5,98911.3,98800.1,98473,98955,98717.8,97820.1,97373.4,98715.2,98921.4,98854.2,99166.9,99144.5,99230.9,99341.2,98676.7,98947,98693,98639.5,98548.9,98729.4,98640.5,98813.7,98786,98631.2,98523.9,98525.6,98484.4,98479.3,98688.7,98616,98828,98440.1,97790,97980.1,97931.8,97581.2,97791.6,98048.7,97719.3,97740.2,97989.6,98270.7,98480.3,98275,98249.6,98360.5,98436.9,98475,98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,95720.4
99097.6,99261.5,98911.3,98800.1,98473,98955,98717.8,97820.1,97373.4,98715.2,98921.4,98854.2,99166.9,99144.5,99230.9,99341.2,98676.7,98947,98693,98639.5,98548.9,98729.4,98640.5,98813.7,98786,98631.2,98523.9,98525.6,98484.4,98479.3,98688.7,98616,98828,98440.1,97790,97980.1,97931.8,97581.2,97791.6,98048.7,97719.3,97740.2,97989.6,98270.7,98480.3,98275,98249.6,98360.5,98436.9,98475,98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,95717
98921.4,98854.2,99166.9,99144.5,99230.9,99341.2,98676.7,98947,98693,98639.5,98548.9,98729.4,98640.5,98813.7,98786,98631.2,98523.9,98525.6,98484.4,98479.3,98688.7,98616,98828,98440.1,97790,97980.1,97931.8,97581.2,97791.6,98048.7,97719.3,97740.2,97989.6,98270.7,98480.3,98275,98249.6,98360.5,98436.9,98475,98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95169.5
98548.9,98729.4,98640.5,98813.7,98786,98631.2,98523.9,98525.6,98484.4,98479.3,98688.7,98616,98828,98440.1,97790,97980.1,97931.8,97581.2,97791.6,98048.7,97719.3,97740.2,97989.6,98270.7,98480.3,98275,98249.6,98360.5,98436.9,98475,98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95865.1
98688.7,98616,98828,98440.1,97790,97980.1,97931.8,97581.2,97791.6,98048.7,97719.3,97740.2,97989.6,98270.7,98480.3,98275,98249.6,98360.5,98436.9,98475,98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,96039.4
97719.3,97740.2,97989.6,98270.7,98480.3,98275,98249.6,98360.5,98436.9,98475,98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,98224
98137.1,98018.4,97750.1,97340.1,96986.1,97307.8,97123.6,95981.2,96499.9,95965.3,96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,102894.6
96600,96408.9,96897.3,97033.5,98110.7,98027.7,97840.6,97297.8,97456.5,97964.6,97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,100291.3
97879.2,98150.9,98155.7,98129,98299.9,98583.3,98411.6,98264.1,97976.8,97545.3,95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,97945.1
95470.8,96053.8,95983.7,95312.9,95216.5,94721.9,95046.8,93827.8,94438.4,93004.1,93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,99524.4
93855.3,94911.8,94641,94538.2,94351.2,94710.9,94552.8,93828,93183.3,93575.2,92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,100333.8
92383.5,92400.1,92211.8,92223.9,93321.6,92853.7,94093.9,93622.5,92150,91737.9,91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,99561.4
91124.2,91762.9,91893.4,92025.6,92008.9,92837.7,93019.5,92658.1,92637.9,92831.5,93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,100388.9
93122.4,93655.7,93505.1,93465,93872.2,93431.3,93562.6,94345.9,94932.9,95653.5,95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,99750
95755.9,96321.5,96196.6,96708.3,96558.2,96332.1,96115.2,95908.7,96625,96342.3,95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,99900.5
95777.3,95544.9,95806,95500.1,95536,95373.3,95526.2,95029.9,95030,95524,95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,96223.6,94661.9,95687.7,95869.8,95720.4,95456.2,95432.1,95886.6,95873.5,95587.3,99246.5
95545,95772,95450.1,95070.5,95038.2,94955.9,95383.5,95205,94888.1,95212.5,95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,96223.6,94661.9,95687.7,95869.8,95720.4,95456.2,95432.1,95886.6,95873.5,95587.3,96120.8,96144.1,95994.7,96214.5,95717,95599.1,95592.2,95326.8,94763.8,95055,98656.1
95710,95702.8,95540.6,95987.4,96817.7,96658.2,96335.5,96224,96342.2,95702.4,96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,96223.6,94661.9,95687.7,95869.8,95720.4,95456.2,95432.1,95886.6,95873.5,95587.3,96120.8,96144.1,95994.7,96214.5,95717,95599.1,95592.2,95326.8,94763.8,95055,94874.1,93767.1,95282.6,95746,95169.5,95914.7,95545.3,95512.3,95663.1,96078.9,97035.3
96064.1,96448.1,96945.7,97327.3,97006,97289.9,98091.2,98084,97886.2,97029.2,97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,96223.6,94661.9,95687.7,95869.8,95720.4,95456.2,95432.1,95886.6,95873.5,95587.3,96120.8,96144.1,95994.7,96214.5,95717,95599.1,95592.2,95326.8,94763.8,95055,94874.1,93767.1,95282.6,95746,95169.5,95914.7,95545.3,95512.3,95663.1,96078.9,96203.4,95919.6,95820.5,96303.8,95865.1,95870.2,96086.8,96570,96637.3,96682.1,97395.8
97245,97407.1,97368.8,97447.9,97352.4,97526.7,97053.3,96519.9,96693.9,96725.7,96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,96223.6,94661.9,95687.7,95869.8,95720.4,95456.2,95432.1,95886.6,95873.5,95587.3,96120.8,96144.1,95994.7,96214.5,95717,95599.1,95592.2,95326.8,94763.8,95055,94874.1,93767.1,95282.6,95746,95169.5,95914.7,95545.3,95512.3,95663.1,96078.9,96203.4,95919.6,95820.5,96303.8,95865.1,95870.2,96086.8,96570,96637.3,96682.1,96788.2,96925.9,96621.2,96283.1,96039.4,95746.2,95911.4,95819.1,94872.3,95609.4,95086.6
96750,97162.8,96707.1,96866,97031.4,96851.9,96201.6,96334.8,96619.2,96466.1,96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,96223.6,94661.9,95687.7,95869.8,95720.4,95456.2,95432.1,95886.6,95873.5,95587.3,96120.8,96144.1,95994.7,96214.5,95717,95599.1,95592.2,95326.8,94763.8,95055,94874.1,93767.1,95282.6,95746,95169.5,95914.7,95545.3,95512.3,95663.1,96078.9,96203.4,95919.6,95820.5,96303.8,95865.1,95870.2,96086.8,96570,96637.3,96682.1,96788.2,96925.9,96621.2,96283.1,96039.4,95746.2,95911.4,95819.1,94872.3,95609.4,96172,97285.2,98795.6,97778.5,98224,98671.8,98387.1,98257.5,101568,103140.8,97519.7
96516.8,96704.6,96934.1,96845.4,97034.9,97061.1,97035.6,96851.1,96531.9,96484,96400.2,96169.3,95846.8,96402.5,96591.9,96405.4,96408.1,96539.8,97124,97108,96886.4,97177.1,96840,97140.9,97353.6,97094.6,97270,97387.5,97173.5,97224.2,97157.1,97844.9,97643.1,97265.4,97532.8,98077.6,97734,96537.2,96761.4,96421.5,96337.3,96040,95097.5,95549.6,95010.9,95177.1,95021.4,95737.8,96385.1,97127.8,96223.6,94661.9,95687.7,95869.8,95720.4,95456.2,95432.1,95886.6,95873.5,95587.3,96120.8,96144.1,95994.7,96214.5,95717,95599.1,95592.2,95326.8,94763.8,95055,94874.1,93767.1,95282.6,95746,95169.5,95914.7,95545.3,95512.3,95663.1,96078.9,96203.4,95919.6,95820.5,96303.8,95865.1,95870.2,96086.8,96570,96637.3,96682.1,96788.2,96925.9,96621.2,96283.1,96039.4,95746.2,95911.4,95819.1,94872.3,95609.4,96172,97285.2,98795.6,97778.5,98224,98671.8,98387.1,98257.5,101568,103140.8,103497.5,102636.9,102004.3,102339.7,102894.6,102838.7,102412.2,102698.1,102967.6,102891.3,99524.1
